@relation camel_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
1,1,0,0,1,1,2,1,3.761373,0
79,34,45,12,17,8,142,63,6.4872,0
12,7,5,3,1,1,31,11,3.736523,0
9,8,1,2,1,1,3,2,3.912189,0
7,7,0,2,3,1,16,5,3.970211,0
5,2,3,1,2,1,27,10,3.622479,0
10980,6427,4553,248,178,17,758,376,20.798101,1
28,15,13,2,4,3,23,9,4.886189,0
43,21,22,1,3,3,3,3,4.913976,0
2,1,1,0,1,1,18,7,3.595643,0
248,121,127,64,24,5,200,74,10.469664,0
2,1,1,0,1,1,19,5,3.573198,0
4,2,2,1,1,1,13,4,3.761373,0
3,2,1,0,1,1,21,7,3.728988,0
19,9,10,1,1,1,2,1,4.160365,0
1893,899,994,95,69,68,824,253,17.25144,0
13,9,4,1,2,2,8,3,4.934996,0
106,77,29,5,5,2,13,5,12.502638,0
881,824,57,21,22,11,37,22,17.601788,0
25,24,1,1,1,1,1,1,5.769526,0
2,1,1,0,1,1,5,4,3.56701,0
2089,1973,116,25,23,8,141,82,16.72608,1
10,5,5,2,1,1,13,3,3.935917,0
5,4,1,0,2,1,23,7,3.610999,0
31,29,2,0,1,1,1,1,6.390382,0
119,106,13,16,4,3,34,16,17.622448,0
222,222,0,2,2,1,2,2,17.376465,1
21,15,6,2,3,3,37,18,6.027115,0
2,1,1,0,1,1,8,2,3.761373,0
214,45,169,3,2,2,24,12,11.624825,0
27,27,0,5,3,2,42,8,4.825695,0
11,9,2,1,1,1,1,1,3.896057,0
6,3,3,0,1,1,14,6,3.768342,0
1091,1090,1,29,30,2,123,56,20.525156,0
2,1,1,1,1,1,7,4,3.595643,0
12,3,9,2,1,1,14,6,3.845782,0
10,5,5,1,1,1,12,4,3.622479,0
93,82,11,8,5,5,76,16,16.996475,1
135,57,78,8,3,1,34,15,9.229915,0
20,20,0,3,2,1,3,3,4.376332,1
1028,562,466,54,17,3,54,17,13.848205,0
59,58,1,8,4,3,10,7,9.856027,0
71,41,30,6,5,4,141,27,6.832911,0
2,1,1,0,1,1,2,1,3.48141,0
17,13,4,3,1,1,17,8,4.737883,0
2,1,1,0,1,1,8,2,3.595643,0
2,1,1,0,1,1,3,3,3.765188,0
10,9,1,0,1,1,2,1,4.248538,0
100,79,21,6,2,2,9,3,11.801047,0
6,3,3,1,2,1,8,3,3.846982,0
27,21,6,5,1,1,7,2,6.123784,0
13,6,7,1,1,1,3,2,4.38976,0
80,74,6,4,6,6,27,12,17.478081,0
2792,2792,0,8,8,1,130,29,19.391867,0
3,1,2,0,1,1,3,2,3.498239,0
2,1,1,0,1,1,3,2,3.59834,0
8,4,4,0,1,1,14,2,3.75413,0
6149,6016,133,74,76,28,110,101,20.486532,0
96,84,12,5,4,1,10,4,14.523325,0
83,8,75,1,1,1,7,6,4.1689,0
22,16,6,4,4,3,5,4,4.91602,0
230,88,142,2,2,2,47,2,19.772299,0
3,2,1,1,1,1,1,1,3.573198,0
165,165,0,2,2,1,2,2,14.972777,0
24,23,1,2,2,1,16,2,5.047477,0
2,1,1,0,1,1,30,8,3.643463,0
10,5,5,0,1,1,21,7,4.733285,0
2,1,1,0,1,1,12,6,3.610999,0
4,2,2,0,2,1,27,13,3.622479,0
5,3,2,2,1,1,39,8,3.674772,0
2,1,1,0,1,1,2,1,3.56701,0
27,26,1,2,2,1,9,4,5.000292,0
32,31,1,2,3,1,6,3,5.700979,0
12,1,11,2,1,1,14,7,3.56701,0
26,3,23,2,1,1,7,3,3.524272,0
3,1,2,0,1,1,2,1,3.572159,0
51,44,7,6,5,3,38,10,7.411776,0
2,1,1,0,1,1,10,6,3.56701,0
2,1,1,0,1,1,2,1,3.595643,1
77,45,32,2,3,1,10,3,6.099004,0
4,2,2,1,1,1,21,6,3.616924,0
2,1,1,0,1,1,5,2,3.722078,0
60,48,12,2,3,2,10,3,6.39554,0
1921,1921,0,27,27,6,82,39,17.43939,0
7,5,2,0,1,1,2,2,3.8378,0
14,8,6,2,1,1,2,1,4.316681,0
6,2,4,1,2,1,6,4,3.871684,0
24,15,9,7,3,2,4,3,4.460715,0
346,326,20,4,27,13,157,53,19.671734,0
26,14,12,2,3,2,36,9,7.598827,0
4,1,3,0,1,1,4,3,3.56701,0
2,1,1,0,1,1,6,4,3.610999,0
19,18,1,3,3,2,42,18,4.713203,0
5,3,2,0,2,2,30,9,3.995982,0
25,24,1,1,1,1,21,6,6.358325,0
152,97,55,5,4,3,20,9,15.381101,0
9,5,4,2,1,1,6,1,3.896646,0
4,2,2,0,2,2,9,5,3.545719,0
92,53,39,13,21,13,176,87,8.687942,0
32,32,0,1,1,1,1,1,10.768417,0
3,1,2,1,1,1,10,5,3.48141,0
2,1,1,0,1,1,17,5,3.48141,0
144,30,114,3,2,2,4,3,5.397542,0
16,11,5,2,4,1,28,8,4.440094,0
4,2,2,0,2,1,8,5,3.622479,0
7,3,4,1,1,1,2,1,3.82835,0
3,1,2,0,1,1,2,2,3.498239,0
70,70,0,1,1,1,1,1,13.296652,0
11,6,5,4,1,1,9,4,5.204463,0
9661,6146,3515,88,47,23,562,244,18.191338,0
10,5,5,0,5,4,14,12,4.044326,0
111,90,21,19,9,5,18,12,17.655355,0
8,5,3,0,2,2,12,2,3.908228,0
4,3,1,0,1,1,14,5,3.746439,0
4,2,2,1,1,1,1,1,3.86531,0
12,5,7,0,1,1,14,6,3.902034,0
54,33,21,8,4,3,7,4,11.49026,0
4,2,2,0,1,1,4,1,3.626035,0
463,270,193,34,6,3,10,8,12.189796,0
200,194,6,5,3,2,3,3,16.893288,0
129,40,89,6,5,4,26,10,6.452354,0
7,7,0,1,1,1,2,1,3.790453,1
2663,2620,43,29,29,8,164,95,19.278679,1
4,2,2,0,2,2,3,3,3.691302,0
2,1,1,0,1,1,8,3,3.545719,0
382,199,183,44,17,5,43,17,16.286154,0
4,2,2,1,1,1,2,2,3.625577,0
3,3,0,0,1,1,5,2,3.545719,0
3,3,0,2,1,1,6,2,3.537795,0
3978,3867,111,23,19,4,23,20,17.253061,1
8,3,5,4,2,2,31,19,3.733758,0
1996,1985,11,20,19,4,113,55,15.951439,0
145,94,51,4,1,1,6,2,13.075714,0
355,11,344,14,6,3,80,43,4.260361,0
17,7,10,4,4,2,70,16,3.920992,0
9,2,7,1,1,1,4,2,3.59093,0
3,3,0,0,1,1,3,1,3.75837,0
17,13,4,4,1,1,9,6,4.819785,0
20,3,17,8,2,2,6,6,3.722078,0
16,8,8,0,4,4,28,4,5.047964,0
28,28,0,5,2,2,2,2,5.472881,0
58,58,0,1,1,1,1,1,12.325714,0
6,3,3,0,1,1,3,1,3.716181,0
2,1,1,0,1,1,24,5,3.56701,0
172,145,27,15,8,4,73,14,17.716522,0
28,27,1,2,2,1,29,3,5.421682,0
3,1,2,1,1,1,1,1,3.498239,0
8,8,0,0,1,1,2,2,4.005548,0
5,2,3,1,2,1,16,7,3.693401,0
35,35,0,4,1,1,1,1,6.279503,0
2,1,1,0,1,1,1,1,3.686882,0
43,29,14,6,3,2,18,7,6.319577,0
30,19,11,2,7,7,47,16,5.160414,0
253,213,40,19,8,6,50,19,17.329683,1
2,1,1,0,1,1,1,1,3.572159,0
107,103,4,1,3,1,13,5,16.386309,0
223,101,122,1,1,1,27,7,11.304366,0
29,15,14,6,2,1,5,5,4.500865,0
18,8,10,4,2,2,9,6,4.196518,0
2,2,0,0,2,2,11,5,3.500087,0
174,110,64,3,3,1,7,3,16.355041,1
686,683,3,4,3,1,83,9,16.974333,0
5,1,4,1,1,1,1,1,3.59834,0
498,296,202,22,6,4,81,36,17.565596,0
5,4,1,1,1,1,13,6,3.706196,0
2,2,0,0,1,1,4,2,3.56701,0
398,245,153,5,9,3,50,10,17.94861,0
17,3,14,4,5,2,25,22,3.931895,0
3,3,0,0,1,1,4,4,3.686099,0
573,540,33,19,9,3,51,15,16.072412,0
8,5,3,2,3,2,18,8,3.854442,0
121,82,39,7,3,1,7,7,11.809607,0
176,166,10,10,9,1,13,13,19.625525,1
14,14,0,2,1,1,4,2,4.30339,0
40,1,39,4,2,2,13,5,3.524582,0
7,4,3,1,2,1,14,10,3.916339,0
8,3,5,1,1,1,30,7,3.806168,0
35,22,13,4,1,1,3,1,9.91925,0
2,1,1,0,1,1,3,3,3.595643,0
63,51,12,2,2,2,11,7,12.131547,0
17,11,6,2,1,1,56,5,5.191538,0
2,1,1,0,1,1,28,7,3.545719,0
58,36,22,4,2,2,10,4,8.018254,0
190,108,82,4,2,2,13,8,16.712347,0
343,341,2,2,4,3,143,35,17.581356,0
4,2,2,0,1,1,2,1,3.573198,0
153,153,0,2,2,1,4,2,21.863939,0
29,25,4,4,2,1,3,2,10.927554,0
5,2,3,0,1,1,4,2,3.684156,0
20,15,5,0,1,1,1,1,4.472421,1
2,1,1,0,1,1,23,8,3.59834,0
25,10,15,3,1,1,10,2,4.185198,0
2,1,1,0,1,1,6,4,3.610999,0
4561,4539,22,103,108,7,224,157,18.907974,0
89,75,14,3,1,1,11,4,13.908493,0
9,6,3,2,1,1,3,2,3.916967,0
37,36,1,5,1,1,2,1,6.060765,0
32,16,16,7,3,2,9,5,5.895825,0
114,114,0,2,2,1,6,2,19.582178,0
57,39,18,10,1,1,15,8,5.532248,0
3606,3164,442,55,59,8,425,243,20.303629,0
127,127,0,4,4,1,9,6,17.341782,0
4,1,3,0,1,1,1,1,3.498239,0
98,35,63,9,6,3,69,28,7.961736,0
29,17,12,2,2,2,11,5,5.418671,0
56,45,11,9,1,1,17,1,12.733338,0
6,4,2,1,1,1,15,5,3.967186,0
34,2,32,4,2,1,59,13,3.588121,0
4,2,2,0,2,2,27,10,3.667614,0
27,13,14,3,2,2,14,12,4.931798,0
21,20,1,0,1,1,3,3,5.471032,0
3,1,2,1,1,1,15,3,3.56701,0
26,26,0,0,1,1,2,2,5.443498,0
6,4,2,2,1,1,3,1,3.852613,0
7,5,2,2,2,1,29,11,4.274426,0
4,1,3,1,1,1,3,1,3.512346,0
5,5,0,1,1,1,1,1,3.907151,0
74,13,61,8,4,4,27,14,4.251183,0
2,1,1,0,1,1,18,6,3.498239,0
234,231,3,5,3,2,9,6,14.72157,0
3,1,2,1,1,1,4,3,3.56701,0
66,49,17,3,10,6,92,34,8.273993,0
60,56,4,4,2,1,17,9,11.537107,0
60,44,16,1,2,1,3,2,11.145598,0
2,1,1,0,1,1,5,4,3.750153,0
4,4,0,1,2,2,7,5,3.722078,0
50,50,0,1,1,1,5,2,11.605188,0
32,16,16,1,16,7,218,82,4.862989,0
36,20,16,3,2,1,3,2,4.513709,1
57,45,12,3,3,1,3,3,8.021932,1
47,34,13,4,3,2,9,8,10.602328,0
19,10,9,8,1,1,2,1,4.499621,0
32,32,0,0,2,1,4,2,8.632416,0
55,54,1,6,4,1,5,4,11.804336,0
2,1,1,0,1,1,9,5,3.610999,0
42,14,28,12,3,3,70,28,4.483596,0
108,98,10,2,4,3,66,19,15.277287,0
2,1,1,0,1,1,22,11,3.56701,0
170,89,81,7,2,2,138,17,16.449129,0
81,57,24,0,16,15,32,16,14.119614,0
116,94,22,3,4,2,14,4,8.500632,0
4,4,0,0,1,1,1,1,3.572159,0
123,123,0,4,4,1,44,9,17.41831,0
3,2,1,1,1,1,2,2,3.801611,0
2,1,1,0,1,1,8,4,3.610999,0
108,55,53,36,5,3,16,10,10.945387,0
35,17,18,3,2,1,7,4,5.039289,1
2,1,1,0,1,1,1,1,3.610999,0
108,53,55,12,10,2,15,11,8.912032,0
4,2,2,0,1,1,2,2,3.591197,0
93,85,8,8,2,1,7,3,15.126059,0
6,3,3,0,2,2,2,2,3.787258,0
147,89,58,6,2,1,2,2,16.39525,0
66,24,42,10,7,4,12,10,9.400454,0
45,45,0,1,1,1,1,1,11.996225,0
9,8,1,0,1,1,23,12,4.043183,0
5,4,1,1,1,1,6,3,3.573198,0
15,8,7,0,1,1,17,4,5.238304,0
99,95,4,6,5,3,31,10,14.362558,0
35,18,17,4,1,1,2,2,5.616734,0
18,17,1,0,2,1,31,11,6.083596,0
170,88,82,9,1,1,2,1,12.884253,0
19,9,10,0,1,1,10,7,4.416083,0
8,4,4,1,1,1,2,1,3.711612,0
139,78,61,12,1,1,9,2,12.934968,0
29,12,17,2,2,1,8,4,5.194384,0
25,12,13,0,6,6,12,12,5.495051,0
6,3,3,0,2,2,23,7,3.894999,0
10,10,0,1,1,1,1,1,4.437479,0
8,6,2,0,1,1,20,12,4.046952,0
2,1,1,0,1,1,16,9,3.906173,0
115,5,110,3,3,2,95,10,4.130236,0
8,5,3,1,2,2,21,9,3.934667,0
2,1,1,0,1,1,3,2,3.498239,0
67,37,30,3,2,2,4,2,6.173577,0
35,24,11,0,2,2,5,2,5.993933,0
34,34,0,2,1,1,5,1,5.238925,0
89,86,3,7,4,3,28,11,14.711322,0
29,24,5,5,2,1,4,2,4.850484,0
12,11,1,1,1,1,4,2,5.587539,0
15,15,0,1,1,1,4,4,5.170065,0
17,14,3,1,1,1,1,1,4.260602,0
295,142,153,90,28,11,171,59,11.619927,0
2,1,1,0,1,1,25,3,3.833946,0
9,5,4,0,2,1,9,4,3.799366,0
6,2,4,0,1,1,3,2,3.837947,0
8,5,3,0,1,1,3,1,3.863875,0
68,66,2,1,3,1,7,3,13.469639,0
8,4,4,0,2,1,20,10,3.906585,0
84,33,51,2,1,1,4,1,7.931812,0
8,4,4,0,2,1,21,10,3.86176,0
6,3,3,0,2,1,10,5,3.804926,0
102,101,1,4,2,1,9,2,17.388319,0
36,20,16,6,3,1,8,3,5.496215,0
2,1,1,0,1,0,3,2,3.545719,0
13,6,7,1,1,1,2,1,4.016031,0
47,44,3,1,1,1,6,4,10.817061,0
2,1,1,0,1,1,4,1,3.545719,0
2,1,1,0,1,1,11,6,3.765188,0
321,318,3,1,4,2,76,18,17.346457,0
2,1,1,0,1,1,4,2,3.498239,0
119,119,0,8,4,1,41,18,16.398159,0
32,32,0,4,2,2,51,14,6.515326,0
57,57,0,2,2,1,2,2,13.783453,0
12,9,3,0,1,1,29,7,4.393649,0
26,13,13,6,4,2,43,13,6.191016,0
324,324,0,6,6,1,6,6,16.246632,0
69,40,29,5,2,2,7,4,5.873576,0
38,33,5,2,3,3,10,8,11.511218,0
2,1,1,0,1,1,21,8,3.545719,0
44,22,22,9,2,1,11,4,11.763913,0
20,10,10,5,3,3,21,6,5.52374,0
15,5,10,3,1,1,3,2,3.94345,0
28,16,12,2,2,2,8,4,5.052705,0
664,263,401,14,9,1,47,19,17.269684,0
18,14,4,3,1,1,9,7,4.855513,0
5,2,3,1,2,1,18,7,3.622479,0
22,18,4,0,4,4,8,8,5.909956,1
51,43,8,6,5,1,10,5,7.296815,0
994,937,57,5,61,44,341,178,19.78961,0
81,42,39,6,1,1,22,3,9.468615,0
14,7,7,2,1,1,7,4,4.123439,0
5,1,4,1,1,1,4,2,3.59834,0
13,8,5,1,1,1,14,3,4.166707,0
164,113,51,10,2,1,17,4,16.321272,0
13,6,7,0,5,3,30,17,3.81148,0
6,3,3,0,2,1,28,11,3.815877,0
1177,1177,0,16,16,5,16,16,19.072308,0
13,13,0,1,1,1,10,4,3.809858,0
6,3,3,0,3,1,73,26,3.876759,0
6,3,3,0,1,1,10,6,3.592308,0
4,4,0,1,1,1,7,2,3.735455,0
24,3,21,0,3,1,9,6,4.354146,0
5538,3506,2032,218,170,133,2032,748,20.472923,0
2,1,1,0,1,1,3,1,3.595643,0
4,4,0,0,1,1,1,1,3.595643,0
3,3,0,0,1,1,3,1,3.572159,0
3460,3459,1,10,11,3,16,12,21.372864,0
261,109,152,6,3,2,115,21,15.679988,0
4,2,2,1,1,1,3,2,3.664927,0
152,143,9,8,10,2,27,16,18.190067,1
12,5,7,2,2,1,5,5,3.96879,0
2,1,1,0,1,1,1,1,3.84538,0
9,6,3,0,2,2,15,8,3.943493,0
2636,2601,35,10,15,6,195,33,18.152321,1
1248,1153,95,41,29,9,89,36,20.639641,0
2,1,1,0,1,1,12,6,3.696237,1
2,1,1,0,1,1,3,3,3.610999,0
53,43,10,3,3,2,7,5,9.952116,1
18,14,4,0,2,2,8,6,5.417435,1
66,38,28,4,1,1,16,3,9.867724,0
32,29,3,5,5,2,13,8,5.570196,0
2,1,1,0,1,1,7,4,3.610999,0
14,7,7,4,2,2,27,16,3.964881,0
144,84,60,4,2,1,13,8,16.035759,0
2,1,1,0,1,1,6,1,3.498239,0
86,34,52,10,2,2,5,5,13.117577,0
4,3,1,0,1,1,7,1,3.696316,0
179,166,13,6,5,2,7,6,16.533932,0
3,3,0,0,1,1,13,3,3.833946,0
6,3,3,0,1,1,10,3,3.608491,0
40,27,13,7,2,1,8,2,5.792101,0
15,12,3,1,1,1,17,3,4.335804,0
60,49,11,1,1,1,4,2,11.554836,0
256,252,4,4,7,3,19,10,17.504469,0
6,5,1,1,1,1,12,3,3.892044,0
16,9,7,4,3,3,15,9,4.070846,0
78,73,5,11,4,1,10,5,15.830457,0
2,1,1,0,1,1,25,8,3.572159,0
185,115,70,14,4,3,42,13,14.381778,0
25,25,0,1,1,1,2,2,5.740211,0
6,5,1,2,1,1,34,7,3.877869,0
198,152,46,42,10,4,35,10,15.456001,0
21,12,9,2,1,1,1,1,4.442736,1
266,2,264,29,8,5,61,44,3.59834,0
4,2,2,1,1,1,9,5,3.595643,0
334,156,178,22,20,16,410,108,19.17485,0
16,7,9,2,1,1,2,1,4.115405,0
2,1,1,0,1,1,5,3,3.56701,0
674,370,304,23,17,14,109,37,16.112684,0
4,2,2,0,2,1,18,8,3.622479,0
2,1,1,0,1,1,1,1,3.686099,0
174,56,118,1,12,1,12,12,13.754307,0
33,27,6,2,3,1,6,3,5.207316,0
2,1,1,0,1,1,1,1,3.595643,0
53,52,1,7,5,5,112,30,6.888559,0
26,26,0,2,1,1,9,7,5.009487,0
81,40,41,4,8,2,22,19,11.026247,0
66,33,33,5,4,2,37,7,7.123487,0
2,1,1,0,1,1,17,10,3.846932,0
116,40,76,18,12,6,182,62,6.447953,0
802,399,403,27,247,227,1532,767,9.761486,1
62,42,20,5,2,1,62,15,6.459805,0
2,1,1,0,1,1,10,3,3.56701,0
43,21,22,2,1,1,14,7,5.449008,0
93,88,5,3,6,6,107,33,11.693944,0
723,636,87,16,12,5,42,21,17.527042,1
8,3,5,0,1,1,1,1,3.750153,0
28,9,19,2,1,1,10,5,4.187485,0
16,11,5,3,3,3,6,3,4.545793,0
51,3,48,4,2,1,18,4,3.669451,0
7,7,0,0,2,2,13,7,4.409702,0
38,28,10,5,1,1,1,1,6.00967,0
340,157,183,7,5,5,151,29,15.410892,0
2,1,1,0,1,1,23,5,3.573198,0
2,1,1,0,1,1,6,4,3.56701,0
6,2,4,1,1,1,2,1,3.929266,0
77,63,14,4,3,2,17,9,10.027078,0
7,3,4,3,1,1,2,1,3.686099,0
3,3,0,0,1,1,9,1,3.722078,0
487,243,244,80,121,67,446,267,12.855433,1
24,12,12,4,4,4,15,4,4.422254,0
235,163,72,14,3,2,15,3,15.958363,0
4,2,2,0,2,2,28,8,4.018663,0
9,8,1,1,1,1,6,5,4.464538,0
77,57,20,6,7,1,8,8,10.176569,0
3,1,2,0,1,1,7,3,3.573198,0
2,1,1,0,1,1,5,5,3.610999,0
18,9,9,1,4,4,72,24,3.859507,0
527,315,212,51,20,9,165,75,18.272232,1
71,62,9,7,1,1,2,2,11.524152,1
13,2,11,1,1,1,15,8,3.572159,0
178,173,5,4,4,3,6,4,18.98708,0
165,165,0,1,1,1,1,1,15.8318,0
153,72,81,42,17,7,213,78,13.40506,0
14,14,0,1,1,1,2,2,4.838185,0
9,9,0,1,2,1,7,4,3.788058,0
19,1,18,1,2,1,6,5,3.577736,0
352,259,93,7,3,2,10,6,16.430235,0
10,9,1,2,1,1,8,3,4.25211,0
22,21,1,1,2,2,38,8,4.65369,0
172,152,20,3,5,2,68,18,16.40501,0
21,11,10,0,4,2,13,7,4.194553,0
15,15,0,1,1,1,2,1,4.632106,0
5,3,2,1,1,1,1,1,3.833946,0
8,4,4,0,4,1,38,15,3.77842,0
17,13,4,2,1,1,5,4,4.423405,0
114,113,1,3,4,3,25,5,17.070869,0
246,123,123,30,3,3,16,7,14.699594,0
3,1,2,0,1,1,2,1,3.498239,0
15,13,2,2,1,1,2,1,4.47917,0
1846,1712,134,43,25,12,157,63,19.148273,1
10,5,5,0,2,2,3,3,3.687999,0
54,29,25,0,24,23,26,25,12.29689,0
10,10,0,0,1,1,22,6,4.298573,0
2,1,1,0,1,1,4,1,3.545719,0
4,4,0,0,1,1,3,3,3.770272,0
6,3,3,0,2,2,37,14,3.906162,0
8,5,3,3,2,1,22,12,4.078935,0
36,18,18,0,18,3,36,18,3.524582,0
79,75,4,1,2,1,4,4,14.168112,0
2822,2822,0,33,33,4,140,64,17.951078,0
67,67,0,7,1,1,2,1,13.049388,0
28,8,20,1,2,2,3,3,4.050362,0
2,1,1,0,1,1,28,9,3.59834,0
100,81,19,6,3,2,3,3,14.779437,0
388,236,152,17,11,7,85,32,17.990917,1
22,16,6,7,2,1,6,4,4.761604,0
23,13,10,5,2,2,16,2,4.607186,0
2,1,1,0,1,1,53,11,3.524582,0
205,201,4,2,6,2,11,7,16.824656,0
175,169,6,3,2,1,47,8,15.189242,0
186,178,8,8,3,2,20,9,16.342445,0
12,10,2,0,1,1,1,1,3.892353,0
456,347,109,8,13,10,22,22,16.571186,0
6,6,0,5,1,1,4,2,3.825134,0
75,41,34,3,4,2,13,9,9.11346,0
283,170,113,14,1,1,2,1,15.285329,0
2,1,1,0,1,1,8,3,3.59834,0
37,36,1,3,3,1,9,3,6.019129,0
29,29,0,1,1,1,2,1,11.022451,0
32,27,5,1,2,1,13,5,9.040168,0
12,6,6,1,4,1,70,34,3.942759,0
4,2,2,0,2,1,29,15,3.884996,0
80,62,18,2,4,2,26,15,12.32821,0
13,7,6,2,1,1,4,3,4.170642,0
38,33,5,7,3,3,17,9,5.422983,0
64,28,36,6,2,2,31,8,5.705984,1
4,4,0,0,1,1,6,2,3.864074,0
10,7,3,1,2,2,58,15,4.178002,0
42,41,1,4,2,1,34,21,6.107076,0
2,1,1,0,1,1,22,6,3.498239,0
3,2,1,1,1,1,5,3,3.686099,0
148,148,0,3,9,2,49,10,14.805846,0
3,2,1,1,1,1,10,4,3.759416,0
27,17,10,1,1,1,3,1,4.584046,0
8,8,0,0,1,1,7,2,4.001201,0
32,22,10,3,1,1,9,4,6.365829,0
2,1,1,0,1,1,16,7,3.545719,0
2,1,1,0,1,1,23,11,3.48141,0
35,16,19,2,1,1,9,1,4.854784,0
4,2,2,0,2,2,40,10,3.743608,0
53,1,52,3,1,1,7,4,3.545719,0
8,7,1,1,2,2,30,17,3.762291,0
2,1,1,0,1,1,15,6,3.630343,1
184,51,133,3,4,2,44,18,10.82404,0
9,6,3,2,1,1,3,2,3.916967,0
6,6,0,0,2,1,27,7,4.210196,0
20,17,3,0,1,1,9,5,4.882593,0
39,39,0,1,3,2,7,3,6.581434,0
15,13,2,3,1,1,7,3,4.421377,0
129,105,24,13,4,2,24,16,14.609058,0
22,13,9,5,1,1,5,2,4.971312,0
30,22,8,7,3,2,18,5,4.816164,0
90,60,30,0,31,30,258,115,10.944463,0
863,863,0,6,6,3,6,6,18.799515,1
2,1,1,0,1,1,7,4,3.610999,0
147,122,25,16,16,12,214,61,16.106764,0
32,15,17,6,2,2,5,4,5.06112,0
2,1,1,0,1,1,4,3,3.56701,0
2,1,1,0,1,1,8,4,3.610999,0
6,3,3,0,1,1,7,4,3.761373,0
3,2,1,0,1,1,22,7,3.769687,0
73,70,3,3,2,2,32,13,8.239264,0
3,2,1,0,1,1,9,4,3.690695,0
66,42,24,10,6,2,16,8,10.806933,0
2370,2190,180,65,31,15,33,32,17.881544,1
5,5,0,0,1,1,16,5,3.572159,0
670,589,81,22,18,3,42,26,20.358046,0
4,4,0,0,4,1,7,6,3.524582,0
19,13,6,2,2,2,10,6,3.976233,0
3,3,0,2,1,1,1,1,3.537795,0
11,8,3,0,1,1,8,1,5.878422,0
306,209,97,11,5,3,57,12,17.885248,0
31,29,2,3,2,1,4,2,5.997397,0
6,3,3,0,3,1,24,14,3.708599,0
579,579,0,8,8,1,8,8,19.177431,0
2,1,1,0,1,1,3,1,3.851002,0
14,10,4,1,3,3,9,8,4.458428,0
194,183,11,6,7,2,23,15,17.551859,0
13,9,4,1,1,1,5,3,4.063454,0
2,1,1,0,1,1,8,3,3.610999,0
6,3,3,0,2,2,33,11,3.712728,0
1,1,0,0,1,1,4,1,3.524582,0
25,25,0,12,1,1,26,4,4.671473,0
6,4,2,0,1,1,3,1,4.088124,0
2,1,1,0,1,1,7,3,3.769912,0
228,189,39,12,10,2,10,10,18.202703,1
12,8,4,1,1,1,3,3,3.962815,0
43,31,12,4,5,1,31,19,6.203965,0
2,1,1,0,1,1,6,5,3.545719,0
2,1,1,0,1,1,10,5,3.545719,0
12,12,0,1,1,1,20,5,4.081388,0
59,50,9,4,1,1,9,3,9.168298,0
710,710,0,10,10,2,36,19,16.777714,0
14,6,8,3,2,2,5,2,4.010002,0
2,1,1,0,1,1,6,2,3.498239,0
19,12,7,3,1,1,3,3,4.772401,0
191,163,28,3,3,1,17,5,17.680162,0
41,31,10,3,2,1,9,2,5.691394,0
2,1,1,0,1,1,6,4,3.498239,0
78,25,53,22,18,18,366,98,5.562992,0
3,1,2,1,1,1,12,5,3.56701,0
28,18,10,3,1,1,5,1,4.715791,0
19,10,9,4,1,1,10,2,4.055345,0
6,4,2,0,2,1,13,7,3.686099,0
49,24,25,0,11,7,129,12,6.107292,0
43,37,6,6,4,1,6,5,5.763865,1
227,214,13,4,2,2,14,8,16.179718,0
263,228,35,9,7,5,41,10,17.72397,0
64,45,19,10,8,3,106,61,8.121052,0
13,12,1,2,1,1,26,9,5.179559,0
168,56,112,9,10,8,133,36,8.801269,0
26,25,1,2,4,1,25,11,5.519716,0
10,5,5,0,5,2,71,23,4.490232,0
59,58,1,3,2,1,3,2,12.908678,0
466,466,0,5,5,2,5,5,17.93372,0
86,30,56,11,26,13,94,62,7.0535,1
16,8,8,1,4,1,16,15,4.159763,0
50,33,17,5,3,3,13,6,6.519876,1
29,29,0,1,1,1,1,1,11.022451,0
2,1,1,0,1,1,3,3,3.624202,0
2,1,1,0,1,1,8,2,3.556104,0
32,30,2,3,3,2,28,11,5.377876,0
53,53,0,1,1,1,3,2,12.853071,0
191,120,71,6,2,1,29,4,15.912497,0
152,118,34,1,1,1,5,1,13.671712,0
16,16,0,2,1,1,9,5,4.008912,0
93,92,1,0,5,5,114,38,10.342574,0
55,25,30,6,2,1,6,4,5.666661,0
2,1,1,0,1,1,3,2,3.595643,0
8,7,1,1,1,1,3,3,3.92263,0
41,32,9,7,3,3,46,16,7.406005,0
8,6,2,0,2,2,7,5,4.299381,0
107,52,55,6,1,1,3,2,6.775913,0
36,27,9,1,1,1,8,1,5.563752,1
110,91,19,5,4,2,21,6,13.008333,0
4302,2151,2151,0,308,292,2172,1045,10.735449,0
60,60,0,1,1,1,1,1,13.789817,0
159,158,1,7,4,2,7,7,16.061718,0
8,4,4,0,2,1,6,4,3.823716,0
12,11,1,0,2,1,8,4,3.969696,0
64,45,19,6,4,2,25,5,7.098033,0
17,10,7,0,4,2,21,12,4.036438,0
1,1,0,0,1,1,3,2,3.686099,0
4,4,0,0,1,1,2,1,3.79996,0
11,3,8,2,4,3,66,19,3.883922,0
