@relation deltaspike_Line_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
5,0,0.012346,0,2,3,2,1,11,3,1,4,5,0.4,3,3,405,2.006609,buggy
21,0.12,0,2,2,0,3,1,17,0,1,3,4,0.25,8,8,175,1.205842,clean
12,0.387097,0,0,1,0,1,1,20,0,1,7,11,0.090909,15,15,31,1.380705,buggy
2,0.005814,0.005814,0,0,0,1,1,12,0,1,3,8,0.25,42,26.5,172,0.644144,clean
15,0.021239,0.00531,2,0,0,2,1,16,0,1,1,1,1,46,30.5,565,1.810009,clean
14,0.024857,0.001912,0,1,0,1,1,20,0,1,7,11,0.090909,15,15,523,1.380705,buggy
2,0.015625,0.015625,0,0,0,1,1,12,0,1,3,8,0.25,42,26.5,64,0.644144,clean
5,0.071429,0,0,1,0,1,1,21,0,1,6,10,0.3,1,1,70,1.647507,buggy
4,0.030769,0.030769,0,0,1,2,2,19,1,1,1,1,1,16,8.5,65,1.369885,clean
3,0.006757,0.013514,0,2,110,3,2,10,110,1,4,5,0.6,1,1,148,2.041354,clean
6,0.08,0,2,1,0,1,1,8,0,1,2,2,1,1,1,75,1.391297,buggy
5,0.013453,0.008969,0,3,0,5,1,9,0,1,1,1,1,10,10,223,2.215834,clean
4,0.007353,0.007353,1,1,2,2,1,11,2,1,1,1,1,14,14,272,2.558922,clean
4,0.013605,0.013605,0,4,3,4,1,16,0,1,4,5,0.4,7,7,147,0.986358,buggy
11,0.047872,0.010638,2,1,323,2,1,16,323,1,3,3,0.666667,22,13.5,188,0.755205,clean
6,0.065217,0.065217,0,1,0,1,1,2,0,1,9,25,0.04,1,1,46,2.011461,buggy
6,0.028302,0.028302,2,2,4,2,1,17,4,1,2,6,0.833333,13,13,106,1.649219,buggy
13,0.078788,0,2,2,0,3,1,17,0,1,3,4,0.25,8,8,165,1.205842,clean
18,0.0625,0.017857,3,1,0,1,1,12,0,1,1,1,1,27,27,224,1.731512,buggy
12,0.069444,0.013889,1,3,65,3,2,17,48,1,4,6,0.5,3,3,144,3.553105,buggy
188,1.088889,1,0,0,0,1,1,18,0,1,1,1,1,27,11.166666,90,2.312248,clean
4,0.013333,0.013333,0,2,3,2,1,11,3,1,4,5,0.4,3,3,150,2.006609,buggy
3,0,0.02,0,3,3,3,1,14,0,1,1,4,0.5,4,4,150,1.530314,buggy
17,0.043825,0.023904,1,0,0,1,1,16,0,1,1,2,0.5,16,16,251,1.122569,clean
49,0.065891,0.02907,9,2,1,3,2,10,0,1,3,4,0.25,6,6,516,2.325497,clean
8,0.035714,0,3,4,1,6,1,17,0,1,2,6,0.833333,13,13,224,1.649219,buggy
3,0.024,0,0,1,28,2,1,12,28,1,2,2,1,51,35.5,125,3.510821,clean
4,0.114286,0,1,0,0,2,2,13,0,1,2,3,0.666667,63,47.5,35,0.9044,clean
2,0.006897,0.006897,0,4,323,6,2,16,45,1,3,3,0.666667,21,12.5,145,1.512287,clean
79,0.252747,0.181319,4,5,325,8,2,14,0,1,1,1,1,25,16.5,182,1.670674,clean
6,0.111111,0,0,0,0,1,1,14,0,1,1,2,1,29,29,54,1.285459,clean
8,0.021277,0.021277,3,1,0,1,1,2,0,1,9,25,0.04,1,1,188,2.011461,buggy
6,0.059406,0,0,0,89,2,1,13,89,1,2,2,1,61,45.5,101,0.982744,clean
12,0.031792,0.00289,0,1,0,2,1,23,0,1,1,1,1,9,7.5,346,1.110059,buggy
1,0.001558,0,0,6,316,12,3,11,1,1,1,1,1,47,31.5,642,0.035759,clean
3,0.01087,0.005435,0,2,0,2,1,11,0,1,2,2,1,2,2,184,3.146071,buggy
9,0.116883,0,2,2,1,2,1,22,1,1,3,4,0.75,2,2,77,2.325497,buggy
4,0.073171,0.02439,1,1,0,1,1,13,0,1,5,6,0.333333,2,2,41,2.438511,buggy
8,0.044118,0.014706,0,2,48,2,1,17,48,1,4,6,0.5,3,3,136,3.553105,buggy
71,0.166276,0,1,1,259,2,2,11,259,1,2,2,1,36,20.5,427,1.575355,buggy
2,0.010638,0.010638,0,0,0,1,1,14,0,1,5,9,0.333333,43,27.5,94,0.035759,clean
13,0.044898,0.008163,0,4,30,6,1,10,0,1,1,1,1,56,40.5,245,1.20725,clean
8,0.225806,0.032258,0,0,36,2,2,22,36,1,1,3,1,15,7.5,31,2.034055,clean
4,0.030769,0.030769,0,0,0,1,1,15,0,1,1,1,1,1,1,65,1.369885,clean
10,0.111111,0,1,0,9,2,1,22,9,1,1,1,1,16,16,90,1.792662,clean
2,0.008,0.008,0,1,300,2,1,14,300,1,3,4,0.75,20,11.5,125,0.644144,clean
2,0.003623,0.003623,0,0,0,1,1,17,0,1,2,2,0.5,1,1,276,4.98947,clean
36,0.092593,0.040741,5,0,36,6,2,22,22,1,1,3,1,15,7.5,270,2.034055,clean
19,0,0.179245,1,3,69,3,2,17,65,1,4,6,0.5,3,3,106,3.553105,buggy
15,0.297872,0.021277,1,0,0,1,1,17,0,1,1,1,1,62,46.5,47,2.341824,clean
4,0.003257,0.009772,1,1,300,2,1,14,300,1,3,4,0.75,20,11.5,307,0.644144,clean
6,0.048387,0.048387,1,0,0,1,1,23,0,1,2,3,0.333333,8,6.5,62,2.390578,clean
6,0.012821,0.012821,0,2,8,2,1,10,8,1,1,1,1,30,30,234,4.053429,buggy
42,0.875,0,2,0,0,1,1,11,0,1,1,1,1,8,8,48,2.036713,clean
12,0.352941,0,0,0,0,1,1,23,0,1,1,1,1,10,8.5,34,3.679927,clean
7,0.048387,0.064516,1,1,0,1,1,2,0,1,9,25,0.04,1,1,62,2.011461,buggy
8,0.259259,0.037037,0,1,0,1,1,17,0,1,2,3,1,55,39.5,27,2.426453,buggy
7,0.012422,0.00207,2,2,0,2,1,21,0,1,1,2,1,5,5,483,1.478704,buggy
10,0.058065,0.006452,0,1,0,1,1,13,0,1,3,3,0.333333,22,22,155,2.426453,buggy
13,0.009693,0.000808,1,4,218,8,3,11,1,1,3,3,0.666667,2,2,1238,1.917755,clean
24,0.022642,0.022642,1,5,217,8,2,10,1,1,1,1,1,1,1,530,1.606618,clean
11,0.15625,0.015625,0,0,0,1,1,15,0,1,1,2,1,23,23,64,1.92563,clean
8,0.133333,0,2,0,0,1,1,11,0,1,1,2,0.5,3,3,60,1.074041,clean
2,0.002331,0.002331,0,0,0,1,1,15,0,1,2,2,0.5,1,1,429,2.507991,clean
2,0.021739,0.021739,0,0,0,1,1,12,0,1,3,8,0.25,42,26.5,46,0.644144,clean
21,0.181818,0.030303,1,0,0,1,1,7,0,1,1,1,1,67,51.5,99,3.868342,clean
16,0.011457,0.001637,1,4,216,6,2,10,89,1,1,1,1,1,1,1222,1.624155,clean
12,0.030457,0.030457,2,1,0,1,1,2,0,1,9,25,0.04,1,1,197,2.011461,buggy
6,0.004922,0,0,2,1,2,1,20,1,1,3,3,0.666667,4,4,1219,1.611789,buggy
2,0.014925,0.014925,0,0,14,5,1,13,1,1,2,2,0.5,9,9,67,3.592483,clean
